OrderID ,OrderDate,ShipDate,ProductID, CustomerID,RegionID,SalesRepID,Quantity ,UnitPrice,Discount,Revenue,Profit,Target,Forecast
00275,17-05-2024,24-05-2024,P003,C003,R009,S004,54,1200,0.15,55080,16524,60588,57834
00276,18-05-2024,25-05-2024,P008,C001,R003,S005,51,1200,0,61200,18360,67320,64260
00277,18-05-2024,25-05-2024,P009,C006,R005,S001,41,500,0.1,18450,5535,20295,19372.5
00278,19-05-2024,26-05-2024,P006,C004,R009,S006,17,250,0.1,3825,1147.5,4207.5,4016.25
00279,19-05-2024,26-05-2024,P005,C004,R009,S002,70,4500,0.05,299250,89775,329175,314212.5
00280,20-05-2024,27-05-2024,P003,C002,R007,S009,57,4500,0.15,218025,65407.5,239827.5,228926.25
00281,20-05-2024,27-05-2024,P001,C008,R003,S001,82,1200,0.05,93480,28044,102828,98154
00282,21-05-2024,28-05-2024,P009,C001,R001,S008,86,250,0.05,20425,6127.5,22467.5,21446.25
00283,21-05-2024,28-05-2024,P002,C005,R010,S010,62,250,0,15500,4650,17050,16275
00284,22-05-2024,29-05-2024,P007,C006,R006,S005,31,4500,0.15,118575,35572.5,130432.5,124503.75
00285,22-05-2024,29-05-2024,P004,C005,R009,S010,83,1200,0.1,89640,26892,98604,94122
00286,23-05-2024,30-05-2024,P002,C003,R004,S008,72,3200,0,230400,69120,253440,241920
00287,23-05-2024,30-05-2024,P005,C007,R001,S005,57,500,0.05,27075,8122.5,29782.5,28428.75
00288,24-05-2024,31-05-2024,P001,C004,R004,S009,32,4500,0.05,136800,41040,150480,143640
00289,24-05-2024,31-05-2024,P002,C001,R010,S004,46,250,0.1,10350,3105,11385,10867.5
00290,25-05-2024,01-06-2024,P010,C003,R010,S010,69,4500,0.1,279450,83835,307395,293422.5
00291,25-05-2024,01-06-2024,P001,C001,R005,S001,47,1200,0.1,50760,15228,55836,53298
00292,26-05-2024,02-06-2024,P002,C008,R007,S003,94,3200,0.05,285760,85728,314336,300048
00293,26-05-2024,02-06-2024,P010,C004,R005,S008,67,500,0.15,28475,8542.5,31322.5,29898.75
00294,27-05-2024,03-06-2024,P008,C006,R008,S009,82,500,0.05,38950,11685,42845,40897.5
00295,27-05-2024,03-06-2024,P008,C008,R005,S004,35,250,0.1,7875,2362.5,8662.5,8268.75
00296,28-05-2024,04-06-2024,P009,C007,R008,S003,42,1200,0.15,42840,12852,47124,44982
00297,28-05-2024,04-06-2024,P006,C006,R005,S006,90,3200,0.05,273600,82080,300960,287280
00298,29-05-2024,05-06-2024,P004,C001,R003,S010,78,3200,0.15,212160,63648,233376,222768
00299,29-05-2024,05-06-2024,P006,C006,R008,S004,35,4500,0.15,133875,40162.5,147262.5,140568.75
00300,30-05-2024,06-06-2024,P009,C008,R009,S005,53,4500,0.15,202725,60817.5,222997.5,212861.25
00301,30-05-2024,06-06-2024,P002,C009,R005,S003,42,250,0,10500,3150,11550,11025
00302,31-05-2024,07-06-2024,P003,C002,R006,S005,79,1200,0.1,85320,25596,93852,89586
00303,31-05-2024,07-06-2024,P007,C005,R003,S004,22,3200,0.05,66880,20064,73568,70224
00304,01-06-2024,08-06-2024,P001,C010,R003,S009,45,4500,0.15,172125,51637.5,189337.5,180731.25
00305,01-06-2024,08-06-2024,P003,C008,R006,S002,59,1200,0.05,67260,20178,73986,70623
00306,02-06-2024,09-06-2024,P001,C002,R009,S006,30,500,0,15000,4500,16500,15750
00307,02-06-2024,09-06-2024,P002,C007,R009,S006,19,250,0.1,4275,1282.5,4702.5,4488.75
00308,03-06-2024,10-06-2024,P007,C008,R002,S006,19,3200,0,60800,18240,66880,63840
00309,03-06-2024,10-06-2024,P004,C010,R008,S008,90,250,0.1,20250,6075,22275,21262.5
00310,04-06-2024,11-06-2024,P003,C002,R009,S006,95,4500,0,427500,128250,470250,448875
00311,04-06-2024,11-06-2024,P010,C010,R009,S007,40,1200,0,48000,14400,52800,50400
00312,05-06-2024,12-06-2024,P010,C002,R007,S009,77,1200,0.05,87780,26334,96558,92169
00313,05-06-2024,12-06-2024,P004,C004,R002,S005,25,1200,0.1,27000,8100,29700,28350
00314,06-06-2024,13-06-2024,P006,C006,R004,S004,55,1200,0.1,59400,17820,65340,62370
00315,06-06-2024,13-06-2024,P004,C005,R008,S001,66,250,0.05,15675,4702.5,17242.5,16458.75
00316,07-06-2024,14-06-2024,P001,C001,R005,S009,7,3200,0.1,20160,6048,22176,21168
00317,07-06-2024,14-06-2024,P001,C008,R006,S004,79,3200,0.15,214880,64464,236368,225624
00318,08-06-2024,15-06-2024,P002,C009,R004,S003,55,3200,0.1,158400,47520,174240,166320
00319,08-06-2024,15-06-2024,P009,C002,R009,S008,71,4500,0.05,303525,91057.5,333877.5,318701.25
00320,09-06-2024,16-06-2024,P003,C002,R001,S005,97,1200,0.15,98940,29682,108834,103887
00321,09-06-2024,16-06-2024,P003,C008,R005,S007,52,4500,0.15,198900,59670,218790,208845
00322,10-06-2024,17-06-2024,P003,C010,R006,S006,37,250,0.1,8325,2497.5,9157.5,8741.25
00323,10-06-2024,17-06-2024,P010,C010,R007,S009,28,1200,0.05,31920,9576,35112,33516
00324,11-06-2024,18-06-2024,P006,C001,R006,S004,41,500,0.15,17425,5227.5,19167.5,18296.25
00325,11-06-2024,18-06-2024,P004,C008,R003,S009,34,4500,0,153000,45900,168300,160650
00326,12-06-2024,19-06-2024,P007,C002,R003,S006,77,3200,0.1,221760,66528,243936,232848
00327,12-06-2024,19-06-2024,P007,C009,R009,S005,24,4500,0,108000,32400,118800,113400
00328,13-06-2024,20-06-2024,P006,C005,R002,S001,18,1200,0.1,19440,5832,21384,20412
00329,13-06-2024,20-06-2024,P009,C010,R009,S004,35,1200,0.1,37800,11340,41580,39690
00330,14-06-2024,21-06-2024,P010,C008,R009,S004,13,4500,0.15,49725,14917.5,54697.5,52211.25
00331,14-06-2024,21-06-2024,P007,C002,R008,S002,99,3200,0.05,300960,90288,331056,316008
00332,15-06-2024,22-06-2024,P006,C008,R002,S005,57,4500,0.1,230850,69255,253935,242392.5
00333,15-06-2024,22-06-2024,P001,C009,R003,S004,22,500,0.05,10450,3135,11495,10972.5
00334,16-06-2024,23-06-2024,P008,C007,R001,S005,95,4500,0.05,406125,121837.5,446737.5,426431.25
00335,16-06-2024,23-06-2024,P004,C009,R001,S002,41,250,0,10250,3075,11275,10762.5
00336,17-06-2024,24-06-2024,P010,C005,R008,S001,24,3200,0.05,72960,21888,80256,76608
00337,17-06-2024,24-06-2024,P002,C007,R001,S001,19,500,0.05,9025,2707.5,9927.5,9476.25
00338,18-06-2024,25-06-2024,P008,C007,R003,S010,47,250,0.1,10575,3172.5,11632.5,11103.75
00339,18-06-2024,25-06-2024,P001,C008,R006,S009,34,4500,0.15,130050,39015,143055,136552.5
00340,19-06-2024,26-06-2024,P010,C004,R007,S003,59,1200,0.15,60180,18054,66198,63189
00341,19-06-2024,26-06-2024,P008,C005,R010,S007,81,1200,0,97200,29160,106920,102060
00342,20-06-2024,27-06-2024,P007,C005,R007,S002,7,250,0.1,1575,472.5,1732.5,1653.75
00343,20-06-2024,27-06-2024,P001,C001,R003,S010,97,250,0,24250,7275,26675,25462.5
00344,21-06-2024,28-06-2024,P007,C005,R007,S002,27,500,0.15,11475,3442.5,12622.5,12048.75
00345,21-06-2024,28-06-2024,P001,C008,R002,S003,45,3200,0,144000,43200,158400,151200
00346,22-06-2024,29-06-2024,P001,C008,R002,S006,12,500,0,6000,1800,6600,6300
00347,22-06-2024,29-06-2024,P004,C006,R006,S008,5,4500,0,22500,6750,24750,23625
00348,23-06-2024,30-06-2024,P008,C004,R008,S004,96,4500,0.05,410400,123120,451440,430920
00349,23-06-2024,30-06-2024,P001,C007,R009,S003,39,250,0.1,8775,2632.5,9652.5,9213.75
00350,24-06-2024,01-07-2024,P008,C007,R004,S002,34,3200,0.05,103360,31008,113696,108528
00351,24-06-2024,01-07-2024,P001,C001,R010,S010,84,4500,0.05,359100,107730,395010,377055
00352,25-06-2024,02-07-2024,P006,C006,R010,S008,85,3200,0,272000,81600,299200,285600
00353,25-06-2024,02-07-2024,P005,C003,R002,S004,70,3200,0.1,201600,60480,221760,211680
00354,26-06-2024,03-07-2024,P003,C007,R010,S006,65,500,0.15,27625,8287.5,30387.5,29006.25
00355,26-06-2024,03-07-2024,P006,C003,R007,S003,92,4500,0.05,393300,117990,432630,412965
00356,27-06-2024,04-07-2024,P008,C004,R007,S006,64,1200,0,76800,23040,84480,80640
00357,27-06-2024,04-07-2024,P006,C008,R005,S005,97,3200,0.1,279360,83808,307296,293328
00358,28-06-2024,05-07-2024,P006,C003,R007,S004,19,3200,0.15,51680,15504,56848,54264
00359,28-06-2024,05-07-2024,P005,C005,R003,S004,91,4500,0.1,368550,110565,405405,386977.5
00360,29-06-2024,06-07-2024,P007,C003,R010,S008,98,3200,0.05,297920,89376,327712,312816
00361,29-06-2024,06-07-2024,P007,C010,R006,S010,26,4500,0.1,105300,31590,115830,110565
00362,30-06-2024,07-07-2024,P008,C003,R004,S007,84,4500,0.1,340200,102060,374220,357210
00363,30-06-2024,07-07-2024,P001,C002,R002,S010,18,1200,0.05,20520,6156,22572,21546
00364,01-07-2024,08-07-2024,P001,C002,R001,S002,6,1200,0.05,6840,2052,7524,7182
00365,01-07-2024,08-07-2024,P010,C009,R002,S005,91,3200,0.15,247520,74256,272272,259896
00366,02-07-2024,09-07-2024,P006,C001,R009,S005,22,250,0.1,4950,1485,5445,5197.5
00367,02-07-2024,09-07-2024,P005,C001,R003,S003,54,500,0.15,22950,6885,25245,24097.5
00368,03-07-2024,10-07-2024,P007,C002,R002,S007,100,250,0.1,22500,6750,24750,23625
00369,03-07-2024,10-07-2024,P001,C007,R007,S005,14,3200,0,44800,13440,49280,47040
00370,04-07-2024,11-07-2024,P001,C005,R003,S005,32,250,0.05,7600,2280,8360,7980
00371,04-07-2024,11-07-2024,P009,C003,R008,S005,76,3200,0.05,231040,69312,254144,242592
00372,05-07-2024,12-07-2024,P006,C001,R009,S010,62,3200,0.15,168640,50592,185504,177072
00373,05-07-2024,12-07-2024,P002,C004,R003,S002,66,3200,0.1,190080,57024,209088,199584
00374,06-07-2024,13-07-2024,P005,C009,R003,S001,25,4500,0.15,95625,28687.5,105187.5,100406.25
00375,06-07-2024,13-07-2024,P002,C003,R009,S006,71,250,0.15,15087.5,4526.25,16596.25,15841.875
00376,07-07-2024,14-07-2024,P006,C001,R010,S008,50,250,0.05,11875,3562.5,13062.5,12468.75
00377,07-07-2024,14-07-2024,P007,C004,R009,S010,44,500,0.05,20900,6270,22990,21945
00378,08-07-2024,15-07-2024,P005,C008,R002,S007,8,4500,0,36000,10800,39600,37800
00379,08-07-2024,15-07-2024,P004,C005,R001,S006,68,500,0.1,30600,9180,33660,32130
00380,09-07-2024,16-07-2024,P006,C002,R002,S003,78,250,0,19500,5850,21450,20475
00381,09-07-2024,16-07-2024,P008,C003,R008,S002,68,500,0.15,28900,8670,31790,30345
00382,10-07-2024,17-07-2024,P004,C007,R002,S010,98,4500,0.15,374850,112455,412335,393592.5
00383,10-07-2024,17-07-2024,P008,C007,R006,S002,33,500,0.1,14850,4455,16335,15592.5
00384,11-07-2024,18-07-2024,P006,C010,R008,S007,39,500,0.05,18525,5557.5,20377.5,19451.25
00385,11-07-2024,18-07-2024,P003,C005,R008,S008,90,250,0,22500,6750,24750,23625
00386,12-07-2024,19-07-2024,P001,C007,R008,S008,86,3200,0,275200,82560,302720,288960
00387,12-07-2024,19-07-2024,P003,C005,R002,S002,81,1200,0.15,82620,24786,90882,86751
00388,13-07-2024,20-07-2024,P002,C002,R004,S009,15,250,0,3750,1125,4125,3937.5
00389,13-07-2024,20-07-2024,P003,C005,R001,S008,5,1200,0.1,5400,1620,5940,5670
00390,14-07-2024,21-07-2024,P008,C006,R009,S007,59,1200,0.15,60180,18054,66198,63189
00391,14-07-2024,21-07-2024,P001,C008,R007,S005,61,4500,0.1,247050,74115,271755,259402.5
00392,15-07-2024,22-07-2024,P003,C003,R003,S001,27,500,0.1,12150,3645,13365,12757.5
00393,15-07-2024,22-07-2024,P007,C005,R001,S002,26,3200,0,83200,24960,91520,87360
00394,16-07-2024,23-07-2024,P005,C005,R001,S008,78,1200,0,93600,28080,102960,98280
00395,16-07-2024,23-07-2024,P005,C005,R006,S005,7,3200,0.15,19040,5712,20944,19992
00396,17-07-2024,24-07-2024,P008,C004,R004,S004,17,3200,0.1,48960,14688,53856,51408
00397,17-07-2024,24-07-2024,P001,C010,R003,S007,63,4500,0,283500,85050,311850,297675
00398,18-07-2024,25-07-2024,P007,C005,R003,S006,56,4500,0.1,226800,68040,249480,238140
00399,18-07-2024,25-07-2024,P005,C003,R008,S007,26,3200,0.15,70720,21216,77792,74256
00400,19-07-2024,26-07-2024,P004,C006,R005,S010,74,3200,0,236800,71040,260480,248640
00401,19-07-2024,26-07-2024,P009,C010,R005,S009,79,1200,0.15,80580,24174,88638,84609
00402,20-07-2024,27-07-2024,P004,C002,R005,S003,90,1200,0.15,91800,27540,100980,96390
00403,20-07-2024,27-07-2024,P005,C001,R010,S001,42,250,0.05,9975,2992.5,10972.5,10473.75
00404,21-07-2024,28-07-2024,P002,C004,R008,S001,14,500,0.1,6300,1890,6930,6615
00405,21-07-2024,28-07-2024,P002,C006,R001,S001,80,3200,0.05,243200,72960,267520,255360
00406,22-07-2024,29-07-2024,P003,C002,R003,S002,26,3200,0.1,74880,22464,82368,78624
00407,22-07-2024,29-07-2024,P009,C005,R007,S007,55,1200,0.15,56100,16830,61710,58905
00408,23-07-2024,30-07-2024,P002,C009,R002,S004,13,3200,0.1,37440,11232,41184,39312
00409,23-07-2024,30-07-2024,P001,C009,R009,S010,98,1200,0.1,105840,31752,116424,111132
00410,24-07-2024,31-07-2024,P010,C009,R002,S001,24,4500,0.1,97200,29160,106920,102060
00411,24-07-2024,31-07-2024,P001,C008,R008,S006,47,250,0.15,9987.5,2996.25,10986.25,10486.875
00412,25-07-2024,01-08-2024,P006,C001,R001,S005,42,4500,0.15,160650,48195,176715,168682.5
00413,25-07-2024,01-08-2024,P003,C006,R010,S010,55,1200,0,66000,19800,72600,69300
00414,26-07-2024,02-08-2024,P008,C006,R009,S002,90,500,0.1,40500,12150,44550,42525
00415,26-07-2024,02-08-2024,P007,C007,R005,S010,23,250,0.05,5462.5,1638.75,6008.75,5735.625
00416,27-07-2024,03-08-2024,P003,C007,R001,S001,95,250,0.05,22562.5,6768.75,24818.75,23690.625
00417,27-07-2024,03-08-2024,P004,C004,R007,S004,62,1200,0.1,66960,20088,73656,70308
00418,28-07-2024,04-08-2024,P010,C001,R008,S010,21,1200,0.15,21420,6426,23562,22491
00419,28-07-2024,04-08-2024,P003,C005,R001,S010,89,250,0.15,18912.5,5673.75,20803.75,19858.125
00420,29-07-2024,05-08-2024,P001,C007,R005,S004,17,4500,0,76500,22950,84150,80325
00421,29-07-2024,05-08-2024,P003,C004,R001,S008,82,1200,0,98400,29520,108240,103320
00422,30-07-2024,06-08-2024,P010,C009,R009,S005,32,250,0.1,7200,2160,7920,7560
00423,30-07-2024,06-08-2024,P005,C003,R002,S006,68,1200,0.15,69360,20808,76296,72828
00424,31-07-2024,07-08-2024,P009,C006,R004,S002,78,500,0.1,35100,10530,38610,36855
00425,31-07-2024,07-08-2024,P001,C010,R006,S005,58,500,0.15,24650,7395,27115,25882.5
00426,01-08-2024,08-08-2024,P006,C005,R003,S010,57,4500,0.1,230850,69255,253935,242392.5
00427,01-08-2024,08-08-2024,P005,C003,R010,S006,29,500,0.05,13775,4132.5,15152.5,14463.75
00428,02-08-2024,09-08-2024,P005,C008,R005,S008,52,4500,0.1,210600,63180,231660,221130
00429,02-08-2024,09-08-2024,P006,C010,R005,S008,67,4500,0.1,271350,81405,298485,284917.5
00430,03-08-2024,10-08-2024,P007,C007,R002,S008,45,1200,0.05,51300,15390,56430,53865
00431,03-08-2024,10-08-2024,P010,C003,R004,S004,72,3200,0.1,207360,62208,228096,217728
00432,04-08-2024,11-08-2024,P002,C006,R007,S005,48,1200,0.05,54720,16416,60192,57456
00433,04-08-2024,11-08-2024,P007,C003,R007,S009,14,4500,0.05,59850,17955,65835,62842.5
00434,05-08-2024,12-08-2024,P004,C009,R008,S004,44,4500,0.05,188100,56430,206910,197505
00435,05-08-2024,12-08-2024,P007,C003,R001,S001,65,3200,0.1,187200,56160,205920,196560
00436,06-08-2024,13-08-2024,P004,C007,R006,S008,71,3200,0.15,193120,57936,212432,202776
00437,06-08-2024,13-08-2024,P005,C003,R010,S008,29,4500,0.1,117450,35235,129195,123322.5
00438,07-08-2024,14-08-2024,P009,C001,R001,S005,74,250,0.15,15725,4717.5,17297.5,16511.25
00439,07-08-2024,14-08-2024,P008,C004,R001,S004,12,4500,0.1,48600,14580,53460,51030
00440,08-08-2024,15-08-2024,P010,C006,R003,S008,91,4500,0.15,348075,104422.5,382882.5,365478.75
00441,08-08-2024,15-08-2024,P005,C007,R010,S006,57,4500,0.1,230850,69255,253935,242392.5
00442,09-08-2024,16-08-2024,P006,C010,R004,S008,44,250,0.1,9900,2970,10890,10395
00443,09-08-2024,16-08-2024,P006,C007,R009,S006,86,500,0.15,36550,10965,40205,38377.5
00444,10-08-2024,17-08-2024,P003,C002,R004,S002,50,3200,0.05,152000,45600,167200,159600
00445,10-08-2024,17-08-2024,P003,C009,R009,S006,22,500,0,11000,3300,12100,11550
00446,11-08-2024,18-08-2024,P002,C002,R002,S006,5,4500,0,22500,6750,24750,23625
00447,11-08-2024,18-08-2024,P006,C003,R006,S003,22,500,0,11000,3300,12100,11550
00448,12-08-2024,19-08-2024,P006,C007,R006,S007,29,500,0.1,13050,3915,14355,13702.5
00449,12-08-2024,19-08-2024,P008,C005,R006,S010,36,250,0.1,8100,2430,8910,8505
00450,13-08-2024,20-08-2024,P006,C004,R005,S003,91,3200,0,291200,87360,320320,305760
00451,13-08-2024,20-08-2024,P009,C004,R010,S009,47,250,0.15,9987.5,2996.25,10986.25,10486.875
00452,14-08-2024,21-08-2024,P003,C004,R003,S009,44,250,0.15,9350,2805,10285,9817.5
00453,14-08-2024,21-08-2024,P005,C007,R003,S002,98,1200,0.1,105840,31752,116424,111132
00454,15-08-2024,22-08-2024,P003,C004,R006,S003,98,3200,0.15,266560,79968,293216,279888
00455,15-08-2024,22-08-2024,P008,C004,R005,S010,37,1200,0.15,37740,11322,41514,39627
00456,16-08-2024,23-08-2024,P009,C004,R008,S008,84,4500,0.05,359100,107730,395010,377055
00457,16-08-2024,23-08-2024,P004,C003,R004,S008,18,3200,0.1,51840,15552,57024,54432
00458,17-08-2024,24-08-2024,P005,C009,R009,S010,88,1200,0.05,100320,30096,110352,105336
00459,17-08-2024,24-08-2024,P002,C008,R004,S009,66,1200,0.05,75240,22572,82764,79002
00460,18-08-2024,25-08-2024,P008,C003,R010,S005,77,3200,0.15,209440,62832,230384,219912
00461,18-08-2024,25-08-2024,P008,C008,R010,S010,87,250,0.05,20662.5,6198.75,22728.75,21695.625
00462,19-08-2024,26-08-2024,P008,C008,R006,S005,66,3200,0.05,200640,60192,220704,210672
00463,19-08-2024,26-08-2024,P001,C001,R005,S001,18,3200,0.1,51840,15552,57024,54432
00464,20-08-2024,27-08-2024,P005,C004,R009,S005,92,250,0,23000,6900,25300,24150
00465,20-08-2024,27-08-2024,P006,C005,R003,S007,54,3200,0,172800,51840,190080,181440
00466,21-08-2024,28-08-2024,P008,C009,R010,S002,55,4500,0.1,222750,66825,245025,233887.5
00467,21-08-2024,28-08-2024,P001,C003,R002,S006,74,3200,0.1,213120,63936,234432,223776
00468,22-08-2024,29-08-2024,P010,C001,R003,S005,59,1200,0.1,63720,19116,70092,66906
00469,22-08-2024,29-08-2024,P005,C008,R010,S002,78,3200,0,249600,74880,274560,262080
00470,23-08-2024,30-08-2024,P005,C005,R010,S005,43,3200,0.15,116960,35088,128656,122808
00471,23-08-2024,30-08-2024,P009,C008,R001,S001,41,250,0,10250,3075,11275,10762.5
00472,24-08-2024,31-08-2024,P008,C008,R007,S002,19,1200,0.05,21660,6498,23826,22743
00473,24-08-2024,31-08-2024,P007,C010,R008,S004,49,250,0.1,11025,3307.5,12127.5,11576.25
00474,25-08-2024,01-09-2024,P004,C009,R002,S001,85,3200,0.15,231200,69360,254320,242760
00475,25-08-2024,01-09-2024,P006,C003,R004,S002,33,250,0.05,7837.5,2351.25,8621.25,8229.375
00476,26-08-2024,02-09-2024,P002,C001,R009,S006,16,4500,0.15,61200,18360,67320,64260
00477,26-08-2024,02-09-2024,P006,C006,R005,S001,46,3200,0.15,125120,37536,137632,131376
00478,27-08-2024,03-09-2024,P007,C002,R002,S004,44,250,0,11000,3300,12100,11550
00479,27-08-2024,03-09-2024,P006,C007,R003,S007,73,4500,0.15,279225,83767.5,307147.5,293186.25
00480,28-08-2024,04-09-2024,P004,C006,R008,S006,99,4500,0.1,400950,120285,441045,420997.5
00481,28-08-2024,04-09-2024,P009,C004,R005,S007,95,1200,0.05,108300,32490,119130,113715
00482,29-08-2024,05-09-2024,P005,C005,R009,S008,82,500,0.1,36900,11070,40590,38745
00483,29-08-2024,05-09-2024,P006,C006,R002,S008,7,4500,0.1,28350,8505,31185,29767.5
00484,30-08-2024,06-09-2024,P010,C010,R010,S005,49,4500,0.05,209475,62842.5,230422.5,219948.75
00485,30-08-2024,06-09-2024,P001,C007,R008,S003,41,250,0,10250,3075,11275,10762.5
00486,31-08-2024,07-09-2024,P005,C002,R003,S003,67,250,0.15,14237.5,4271.25,15661.25,14949.375
00487,31-08-2024,07-09-2024,P007,C001,R007,S009,87,1200,0.05,99180,29754,109098,104139
00488,01-09-2024,08-09-2024,P008,C007,R008,S009,97,4500,0,436500,130950,480150,458325
00489,01-09-2024,08-09-2024,P006,C002,R006,S007,29,3200,0.15,78880,23664,86768,82824
00490,02-09-2024,09-09-2024,P006,C003,R010,S006,27,4500,0.1,109350,32805,120285,114817.5
00491,02-09-2024,09-09-2024,P009,C002,R009,S002,66,250,0.05,15675,4702.5,17242.5,16458.75
00492,03-09-2024,10-09-2024,P002,C009,R004,S010,87,1200,0.1,93960,28188,103356,98658
00493,03-09-2024,10-09-2024,P010,C001,R009,S008,75,500,0.1,33750,10125,37125,35437.5
00494,04-09-2024,11-09-2024,P010,C005,R008,S005,45,4500,0.05,192375,57712.5,211612.5,201993.75
00495,04-09-2024,11-09-2024,P008,C001,R009,S007,15,1200,0.15,15300,4590,16830,16065
00496,05-09-2024,12-09-2024,P010,C010,R006,S002,38,1200,0,45600,13680,50160,47880
00497,05-09-2024,12-09-2024,P002,C004,R009,S003,61,250,0.05,14487.5,4346.25,15936.25,15211.875
00498,06-09-2024,13-09-2024,P006,C006,R002,S004,62,1200,0,74400,22320,81840,78120
00499,06-09-2024,13-09-2024,P002,C010,R005,S003,51,500,0,25500,7650,28050,26775
00500,07-09-2024,14-09-2024,P007,C009,R002,S008,87,500,0.15,36975,11092.5,40672.5,38823.75
00501,07-09-2024,14-09-2024,P010,C008,R007,S004,56,4500,0.1,226800,68040,249480,238140
00502,08-09-2024,15-09-2024,P009,C005,R005,S001,85,1200,0.1,91800,27540,100980,96390
00503,08-09-2024,15-09-2024,P010,C008,R007,S002,58,1200,0.15,59160,17748,65076,62118
00504,09-09-2024,16-09-2024,P003,C008,R005,S007,71,250,0,17750,5325,19525,18637.5
00505,09-09-2024,16-09-2024,P004,C003,R005,S009,45,250,0.1,10125,3037.5,11137.5,10631.25
00506,10-09-2024,17-09-2024,P006,C001,R008,S001,99,3200,0.05,300960,90288,331056,316008
00507,10-09-2024,17-09-2024,P003,C007,R002,S007,59,250,0.05,14012.5,4203.75,15413.75,14713.125
00508,11-09-2024,18-09-2024,P008,C009,R007,S008,43,4500,0.15,164475,49342.5,180922.5,172698.75
00509,11-09-2024,18-09-2024,P004,C002,R009,S010,88,3200,0.15,239360,71808,263296,251328
00510,12-09-2024,19-09-2024,P001,C009,R010,S008,92,4500,0.1,372600,111780,409860,391230
00511,12-09-2024,19-09-2024,P005,C007,R007,S009,60,500,0.15,25500,7650,28050,26775
00512,13-09-2024,20-09-2024,P009,C003,R006,S002,75,4500,0.05,320625,96187.5,352687.5,336656.25
00513,13-09-2024,20-09-2024,P005,C010,R007,S004,40,250,0.1,9000,2700,9900,9450
00514,14-09-2024,21-09-2024,P007,C007,R004,S002,58,4500,0,261000,78300,287100,274050
00515,14-09-2024,21-09-2024,P009,C006,R004,S004,40,250,0.1,9000,2700,9900,9450
00516,15-09-2024,22-09-2024,P005,C001,R009,S008,59,1200,0.05,67260,20178,73986,70623
